radius,outer,inner,clean_choice,sr_choice
0.18,5,9,HistGB,RandomForest
0.18,5,10,HistGB,RandomForest
0.18,5,11,HistGB,HistGB
0.18,5,12,HistGB,HistGB
0.18,5,13,HistGB,KNN
0.18,5,14,HistGB,HistGB
0.18,6,0,HistGB,HistGB
0.18,6,1,HistGB,HistGB
0.18,6,2,HistGB,RandomForest
0.18,6,3,HistGB,RandomForest
0.18,6,4,HistGB,RandomForest
0.18,6,5,HistGB,HistGB
0.18,6,6,HistGB,HistGB
0.18,6,7,HistGB,HistGB
0.18,6,8,HistGB,HistGB
0.18,6,9,HistGB,HistGB
0.18,6,10,HistGB,HistGB
0.18,6,11,HistGB,HistGB
0.18,6,12,HistGB,HistGB
0.18,6,13,HistGB,HistGB
0.18,6,14,HistGB,RandomForest
0.18,7,0,HistGB,HistGB
0.18,7,1,HistGB,HistGB
0.18,7,2,HistGB,RandomForest
0.18,7,3,HistGB,RandomForest
0.18,7,4,HistGB,RandomForest
0.18,7,5,HistGB,KNN
0.18,7,6,HistGB,HistGB
0.18,7,7,HistGB,HistGB
0.18,7,8,HistGB,HistGB
0.18,7,9,HistGB,HistGB
0.18,7,10,HistGB,HistGB
0.18,7,11,HistGB,RandomForest
0.18,7,12,HistGB,HistGB
0.18,7,13,HistGB,RandomForest
0.18,7,14,HistGB,HistGB
0.18,8,0,HistGB,RandomForest
0.18,8,1,HistGB,RandomForest
0.18,8,2,HistGB,HistGB
0.18,8,3,HistGB,KNN
0.18,8,4,HistGB,KNN
0.18,8,5,HistGB,RandomForest
0.18,8,6,HistGB,HistGB
0.18,8,7,HistGB,RandomForest
0.18,8,8,HistGB,HistGB
0.18,8,9,HistGB,HistGB
0.18,8,10,HistGB,HistGB
0.18,8,11,HistGB,HistGB
0.18,8,12,HistGB,HistGB
0.18,8,13,HistGB,RandomForest
0.18,8,14,HistGB,HistGB
0.18,9,0,HistGB,HistGB
0.18,9,1,HistGB,HistGB
0.18,9,2,HistGB,HistGB
0.18,9,3,HistGB,RandomForest
0.18,9,4,HistGB,HistGB
0.18,9,5,HistGB,HistGB
0.18,9,6,HistGB,HistGB
0.18,9,7,HistGB,HistGB
0.18,9,8,HistGB,HistGB
0.18,9,9,HistGB,HistGB
0.18,9,10,HistGB,HistGB
0.18,9,11,HistGB,HistGB
0.18,9,12,HistGB,HistGB
0.18,9,13,HistGB,HistGB
0.18,9,14,HistGB,HistGB
0.18,10,0,HistGB,HistGB
0.18,10,1,HistGB,HistGB
0.18,10,2,HistGB,HistGB
0.18,10,3,HistGB,KNN
0.18,10,4,HistGB,RandomForest
0.18,10,5,HistGB,HistGB
0.18,10,6,HistGB,HistGB
0.18,10,7,HistGB,HistGB
0.18,10,8,HistGB,HistGB
0.18,10,9,HistGB,HistGB
0.18,10,10,HistGB,HistGB
0.18,10,11,HistGB,HistGB
0.18,10,12,HistGB,HistGB
0.18,10,13,HistGB,HistGB
0.18,10,14,HistGB,HistGB
0.18,11,0,HistGB,RandomForest
0.18,11,1,HistGB,HistGB
0.18,11,2,HistGB,HistGB
0.18,11,3,HistGB,RandomForest
0.18,11,4,HistGB,HistGB
0.18,11,5,HistGB,HistGB
0.18,11,6,HistGB,HistGB
0.18,11,7,HistGB,HistGB
0.18,11,8,HistGB,HistGB
0.18,11,9,HistGB,HistGB
0.18,11,10,HistGB,HistGB
0.18,11,11,HistGB,HistGB
0.18,11,12,HistGB,HistGB
0.18,11,13,HistGB,HistGB
0.18,11,14,HistGB,HistGB
0.18,12,0,HistGB,HistGB
0.18,12,1,HistGB,HistGB
0.18,12,2,HistGB,HistGB
0.18,12,3,HistGB,HistGB
0.18,12,4,HistGB,HistGB
0.18,12,5,HistGB,KNN
0.18,12,6,HistGB,HistGB
0.18,12,7,HistGB,RandomForest
0.18,12,8,HistGB,HistGB
0.18,12,9,HistGB,HistGB
0.18,12,10,HistGB,HistGB
0.18,12,11,HistGB,HistGB
0.18,12,12,HistGB,HistGB
0.18,12,13,HistGB,HistGB
0.18,12,14,HistGB,HistGB
0.18,13,0,HistGB,HistGB
0.18,13,1,HistGB,RandomForest
0.18,13,2,HistGB,RandomForest
0.18,13,3,HistGB,HistGB
0.18,13,4,HistGB,RandomForest
0.18,13,5,HistGB,HistGB
0.18,13,6,HistGB,HistGB
0.18,13,7,HistGB,KNN
0.18,13,8,HistGB,HistGB
0.18,13,9,HistGB,HistGB
0.18,13,10,HistGB,RandomForest
0.18,13,11,HistGB,KNN
0.18,13,12,HistGB,KNN
0.18,13,13,HistGB,HistGB
0.18,13,14,HistGB,HistGB
0.18,14,0,HistGB,HistGB
0.18,14,1,HistGB,HistGB
0.18,14,2,HistGB,HistGB
0.18,14,3,HistGB,HistGB
0.18,14,4,HistGB,HistGB
0.18,14,5,HistGB,HistGB
0.18,14,6,HistGB,HistGB
0.18,14,7,HistGB,RandomForest
0.18,14,8,HistGB,KNN
0.18,14,9,HistGB,HistGB
0.18,14,10,HistGB,HistGB
0.18,14,11,HistGB,HistGB
0.18,14,12,HistGB,HistGB
0.18,14,13,HistGB,HistGB
0.18,14,14,HistGB,HistGB
0.18,15,0,HistGB,HistGB
0.18,15,1,HistGB,HistGB
0.18,15,2,HistGB,HistGB
0.18,15,3,HistGB,HistGB
0.18,15,4,HistGB,RandomForest
0.18,15,5,HistGB,RandomForest
0.18,15,6,HistGB,HistGB
0.18,15,7,HistGB,RandomForest
0.18,15,8,HistGB,RandomForest
0.18,15,9,HistGB,HistGB
0.18,15,10,HistGB,RandomForest
0.18,15,11,HistGB,HistGB
0.18,15,12,HistGB,HistGB
0.18,15,13,HistGB,RandomForest
0.18,15,14,HistGB,KNN
0.18,16,0,HistGB,RandomForest
0.18,16,1,HistGB,KNN
0.18,16,2,HistGB,HistGB
0.18,16,3,HistGB,RandomForest
0.18,16,4,HistGB,HistGB
0.18,16,5,HistGB,RandomForest
0.18,16,6,HistGB,RandomForest
0.18,16,7,HistGB,HistGB
0.18,16,8,HistGB,RandomForest
0.18,16,9,HistGB,RandomForest
0.18,16,10,HistGB,KNN
0.18,16,11,HistGB,HistGB
0.18,16,12,HistGB,HistGB
0.18,16,13,HistGB,HistGB
0.18,16,14,HistGB,HistGB
0.18,17,0,HistGB,RandomForest
0.18,17,1,HistGB,RandomForest
0.18,17,2,HistGB,HistGB
0.18,17,3,HistGB,KNN
0.18,17,4,HistGB,RandomForest
0.18,17,5,HistGB,HistGB
0.18,17,6,HistGB,KNN
0.18,17,7,HistGB,HistGB
0.18,17,8,HistGB,RandomForest
0.18,17,9,HistGB,KNN
0.18,17,10,HistGB,HistGB
0.18,17,11,HistGB,RandomForest
0.18,17,12,HistGB,RandomForest
0.18,17,13,HistGB,HistGB
0.18,17,14,HistGB,HistGB
0.18,18,0,HistGB,RandomForest
0.18,18,1,HistGB,KNN
0.18,18,2,HistGB,HistGB
0.18,18,3,HistGB,RandomForest
0.18,18,4,HistGB,KNN
0.18,18,5,HistGB,KNN
0.18,18,6,HistGB,KNN
0.18,18,7,HistGB,KNN
0.18,18,8,HistGB,HistGB
0.18,18,9,HistGB,HistGB
0.18,18,10,HistGB,KNN
0.18,18,11,HistGB,HistGB
0.18,18,12,HistGB,HistGB
0.18,18,13,HistGB,HistGB
0.18,18,14,HistGB,KNN
0.18,19,0,HistGB,KNN
0.18,19,1,HistGB,HistGB
0.18,19,2,HistGB,HistGB
0.18,19,3,HistGB,RandomForest
0.18,19,4,HistGB,HistGB
0.18,19,5,HistGB,HistGB
0.18,19,6,HistGB,KNN
0.18,19,7,HistGB,HistGB
0.18,19,8,HistGB,KNN
0.18,19,9,HistGB,HistGB
0.18,19,10,HistGB,HistGB
0.18,19,11,HistGB,HistGB
0.18,19,12,HistGB,HistGB
0.18,19,13,HistGB,KNN
0.18,19,14,HistGB,HistGB
0.18,20,0,HistGB,HistGB
0.18,20,1,HistGB,HistGB
0.18,20,2,HistGB,HistGB
0.18,20,3,HistGB,KNN
0.18,20,4,HistGB,HistGB
0.18,20,5,HistGB,HistGB
0.18,20,6,HistGB,HistGB
0.18,20,7,HistGB,KNN
0.18,20,8,HistGB,HistGB
0.18,20,9,HistGB,HistGB
0.18,20,10,HistGB,HistGB
0.18,20,11,HistGB,HistGB
0.18,20,12,HistGB,HistGB
0.18,20,13,HistGB,HistGB
0.18,20,14,HistGB,HistGB
0.18,21,0,HistGB,HistGB
0.18,21,1,HistGB,HistGB
0.18,21,2,HistGB,RandomForest
0.18,21,3,HistGB,HistGB
0.18,21,4,HistGB,HistGB
0.18,21,5,HistGB,HistGB
0.18,21,6,HistGB,HistGB
0.18,21,7,HistGB,HistGB
0.18,21,8,HistGB,KNN
0.18,21,9,HistGB,HistGB
0.18,21,10,HistGB,RandomForest
0.18,21,11,HistGB,KNN
0.18,21,12,HistGB,HistGB
0.18,21,13,HistGB,HistGB
0.18,21,14,HistGB,HistGB
0.18,22,0,HistGB,HistGB
0.18,22,1,HistGB,RandomForest
0.18,22,2,HistGB,RandomForest
0.18,22,3,HistGB,KNN
0.18,22,4,HistGB,RandomForest
0.18,22,5,HistGB,HistGB
0.18,22,6,HistGB,HistGB
0.18,22,7,HistGB,HistGB
0.18,22,8,HistGB,RandomForest
0.18,22,9,HistGB,HistGB
0.18,22,10,HistGB,HistGB
0.18,22,11,HistGB,HistGB
0.18,22,12,HistGB,KNN
0.18,22,13,HistGB,HistGB
0.18,22,14,HistGB,HistGB
0.18,23,0,HistGB,KNN
0.18,23,1,HistGB,HistGB
0.18,23,2,HistGB,KNN
0.18,23,3,HistGB,KNN
0.18,23,4,HistGB,KNN
0.18,23,5,HistGB,RandomForest
0.18,23,6,HistGB,RandomForest
0.18,23,7,HistGB,HistGB
0.18,23,8,HistGB,RandomForest
0.18,23,9,HistGB,RandomForest
0.18,23,10,HistGB,RandomForest
0.18,23,11,HistGB,KNN
0.18,23,12,HistGB,HistGB
0.18,23,13,HistGB,KNN
0.18,23,14,HistGB,HistGB
0.18,24,0,HistGB,HistGB
0.18,24,1,HistGB,HistGB
0.18,24,2,HistGB,HistGB
0.18,24,3,HistGB,HistGB
0.18,24,4,HistGB,RandomForest
0.18,24,5,HistGB,RandomForest
0.18,24,6,HistGB,HistGB
0.18,24,7,HistGB,HistGB
0.18,24,8,HistGB,HistGB
0.18,24,9,HistGB,HistGB
0.18,24,10,HistGB,HistGB
0.18,24,11,HistGB,KNN
0.18,24,12,HistGB,HistGB
0.18,24,13,HistGB,HistGB
0.18,24,14,HistGB,RandomForest
0.19,0,0,HistGB,KNN
0.19,0,1,HistGB,HistGB
0.19,0,2,HistGB,HistGB
0.19,0,3,HistGB,RandomForest
0.19,0,4,HistGB,KNN
0.19,0,5,HistGB,KNN
0.19,0,6,HistGB,HistGB
0.19,0,7,HistGB,KNN
0.19,0,8,HistGB,HistGB
0.19,0,9,HistGB,RandomForest
0.19,0,10,HistGB,HistGB
0.19,0,11,HistGB,RandomForest
0.19,0,12,HistGB,RandomForest
0.19,0,13,HistGB,RandomForest
0.19,0,14,HistGB,RandomForest
0.19,1,0,HistGB,KNN
0.19,1,1,HistGB,HistGB
0.19,1,2,HistGB,HistGB
0.19,1,3,HistGB,HistGB
0.19,1,4,HistGB,KNN
0.19,1,5,HistGB,KNN
0.19,1,6,HistGB,HistGB
0.19,1,7,HistGB,HistGB
0.19,1,8,HistGB,HistGB
0.19,1,9,HistGB,RandomForest
0.19,1,10,HistGB,HistGB
0.19,1,11,HistGB,RandomForest
0.19,1,12,HistGB,RandomForest
0.19,1,13,HistGB,RandomForest
0.19,1,14,HistGB,HistGB
0.19,2,0,HistGB,KNN
0.19,2,1,HistGB,RandomForest
0.19,2,2,HistGB,HistGB
0.19,2,3,HistGB,RandomForest
0.19,2,4,HistGB,RandomForest
0.19,2,5,HistGB,HistGB
0.19,2,6,HistGB,HistGB
0.19,2,7,HistGB,HistGB
0.19,2,8,HistGB,KNN
0.19,2,9,HistGB,HistGB
0.19,2,10,HistGB,RandomForest
0.19,2,11,HistGB,HistGB
0.19,2,12,HistGB,HistGB
0.19,2,13,HistGB,RandomForest
0.19,2,14,HistGB,HistGB
0.19,3,0,HistGB,HistGB
0.19,3,1,HistGB,KNN
0.19,3,2,HistGB,HistGB
0.19,3,3,HistGB,HistGB
0.19,3,4,HistGB,HistGB
0.19,3,5,HistGB,HistGB
0.19,3,6,HistGB,RandomForest
0.19,3,7,HistGB,HistGB
0.19,3,8,HistGB,HistGB
0.19,3,9,HistGB,RandomForest
0.19,3,10,HistGB,RandomForest
0.19,3,11,HistGB,HistGB
0.19,3,12,HistGB,RandomForest
0.19,3,13,HistGB,HistGB
0.19,3,14,HistGB,HistGB
0.19,4,0,HistGB,HistGB
0.19,4,1,HistGB,HistGB
0.19,4,2,HistGB,HistGB
0.19,4,3,HistGB,HistGB
0.19,4,4,HistGB,HistGB
0.19,4,5,HistGB,HistGB
0.19,4,6,HistGB,HistGB
0.19,4,7,HistGB,HistGB
0.19,4,8,HistGB,RandomForest
0.19,4,9,HistGB,RandomForest
0.19,4,10,HistGB,HistGB
0.19,4,11,HistGB,HistGB
0.19,4,12,HistGB,HistGB
0.19,4,13,HistGB,KNN
0.19,4,14,HistGB,HistGB
0.19,5,0,HistGB,RandomForest
0.19,5,1,HistGB,RandomForest
0.19,5,2,HistGB,HistGB
0.19,5,3,HistGB,HistGB
0.19,5,4,HistGB,RandomForest
0.19,5,5,HistGB,HistGB
0.19,5,6,HistGB,HistGB
0.19,5,7,HistGB,HistGB
0.19,5,8,HistGB,RandomForest
0.19,5,9,HistGB,HistGB
0.19,5,10,HistGB,KNN
0.19,5,11,HistGB,HistGB
0.19,5,12,HistGB,HistGB
0.19,5,13,HistGB,RandomForest
0.19,5,14,HistGB,HistGB
0.19,6,0,HistGB,HistGB
0.19,6,1,HistGB,HistGB
0.19,6,2,HistGB,HistGB
0.19,6,3,HistGB,KNN
0.19,6,4,HistGB,HistGB
0.19,6,5,HistGB,RandomForest
0.19,6,6,HistGB,KNN
0.19,6,7,HistGB,RandomForest
0.19,6,8,HistGB,HistGB
0.19,6,9,HistGB,RandomForest
0.19,6,10,HistGB,KNN
0.19,6,11,HistGB,HistGB
0.19,6,12,HistGB,KNN
0.19,6,13,HistGB,HistGB
0.19,6,14,HistGB,RandomForest
0.19,7,0,HistGB,KNN
0.19,7,1,HistGB,KNN
0.19,7,2,HistGB,KNN
0.19,7,3,HistGB,KNN
0.19,7,4,HistGB,HistGB
0.19,7,5,HistGB,KNN
0.19,7,6,HistGB,HistGB
0.19,7,7,HistGB,KNN
0.19,7,8,HistGB,HistGB
0.19,7,9,HistGB,HistGB
0.19,7,10,HistGB,KNN
0.19,7,11,HistGB,RandomForest
0.19,7,12,HistGB,HistGB
0.19,7,13,HistGB,HistGB
0.19,7,14,HistGB,KNN
0.19,8,0,HistGB,HistGB
0.19,8,1,HistGB,HistGB
0.19,8,2,HistGB,HistGB
0.19,8,3,HistGB,HistGB
0.19,8,4,HistGB,KNN
0.19,8,5,HistGB,KNN
0.19,8,6,HistGB,KNN
0.19,8,7,HistGB,HistGB
0.19,8,8,HistGB,RandomForest
0.19,8,9,HistGB,RandomForest
0.19,8,10,HistGB,KNN
0.19,8,11,HistGB,RandomForest
0.19,8,12,HistGB,HistGB
0.19,8,13,HistGB,HistGB
0.19,8,14,HistGB,KNN
0.19,9,0,HistGB,HistGB
0.19,9,1,HistGB,RandomForest
0.19,9,2,HistGB,HistGB
0.19,9,3,HistGB,HistGB
0.19,9,4,HistGB,HistGB
0.19,9,5,HistGB,KNN
0.19,9,6,HistGB,RandomForest
0.19,9,7,HistGB,HistGB
0.19,9,8,HistGB,KNN
0.19,9,9,HistGB,HistGB
0.19,9,10,HistGB,RandomForest
0.19,9,11,HistGB,HistGB
0.19,9,12,HistGB,HistGB
0.19,9,13,HistGB,HistGB
0.19,9,14,HistGB,HistGB
0.19,10,0,HistGB,HistGB
0.19,10,1,HistGB,KNN
0.19,10,2,HistGB,HistGB
0.19,10,3,HistGB,HistGB
0.19,10,4,HistGB,HistGB
0.19,10,5,HistGB,HistGB
0.19,10,6,HistGB,HistGB
0.19,10,7,HistGB,HistGB
0.19,10,8,HistGB,HistGB
0.19,10,9,HistGB,HistGB
0.19,10,10,HistGB,RandomForest
0.19,10,11,HistGB,HistGB
0.19,10,12,HistGB,HistGB
0.19,10,13,HistGB,HistGB
0.19,10,14,HistGB,HistGB
0.19,11,0,HistGB,HistGB
0.19,11,1,HistGB,RandomForest
0.19,11,2,HistGB,KNN
0.19,11,3,HistGB,RandomForest
0.19,11,4,HistGB,RandomForest
0.19,11,5,HistGB,RandomForest
0.19,11,6,HistGB,HistGB
0.19,11,7,HistGB,RandomForest
0.19,11,8,HistGB,HistGB
0.19,11,9,HistGB,KNN
0.19,11,10,HistGB,HistGB
0.19,11,11,HistGB,HistGB
0.19,11,12,HistGB,HistGB
0.19,11,13,HistGB,HistGB
0.19,11,14,HistGB,HistGB
0.19,12,0,HistGB,HistGB
0.19,12,1,HistGB,HistGB
0.19,12,2,HistGB,HistGB
0.19,12,3,HistGB,KNN
0.19,12,4,HistGB,RandomForest
0.19,12,5,HistGB,KNN
0.19,12,6,HistGB,HistGB
0.19,12,7,HistGB,HistGB
0.19,12,8,HistGB,HistGB
0.19,12,9,HistGB,HistGB
0.19,12,10,HistGB,HistGB
0.19,12,11,HistGB,KNN
0.19,12,12,HistGB,HistGB
0.19,12,13,HistGB,HistGB
0.19,12,14,HistGB,RandomForest
0.19,13,0,HistGB,HistGB
0.19,13,1,HistGB,HistGB
0.19,13,2,HistGB,HistGB
0.19,13,3,HistGB,KNN
0.19,13,4,HistGB,HistGB
0.19,13,5,HistGB,HistGB
0.19,13,6,HistGB,KNN
0.19,13,7,HistGB,KNN
0.19,13,8,HistGB,RandomForest
0.19,13,9,HistGB,HistGB
0.19,13,10,HistGB,HistGB
0.19,13,11,HistGB,KNN
0.19,13,12,HistGB,KNN
0.19,13,13,HistGB,RandomForest
0.19,13,14,HistGB,HistGB
0.19,14,0,HistGB,HistGB
0.19,14,1,HistGB,HistGB
0.19,14,2,HistGB,HistGB
0.19,14,3,HistGB,RandomForest
0.19,14,4,HistGB,KNN
0.19,14,5,HistGB,RandomForest
0.19,14,6,HistGB,KNN
0.19,14,7,HistGB,RandomForest
0.19,14,8,HistGB,KNN
0.19,14,9,HistGB,RandomForest
0.19,14,10,HistGB,HistGB
0.19,14,11,HistGB,HistGB
0.19,14,12,HistGB,HistGB
0.19,14,13,HistGB,HistGB
0.19,14,14,HistGB,KNN
0.19,15,0,HistGB,HistGB
0.19,15,1,HistGB,RandomForest
0.19,15,2,HistGB,HistGB
0.19,15,3,HistGB,HistGB
0.19,15,4,HistGB,RandomForest
0.19,15,5,HistGB,RandomForest
0.19,15,6,HistGB,HistGB
0.19,15,7,HistGB,RandomForest
0.19,15,8,HistGB,RandomForest
0.19,15,9,HistGB,RandomForest
0.19,15,10,HistGB,HistGB
0.19,15,11,HistGB,HistGB
0.19,15,12,HistGB,HistGB
0.19,15,13,HistGB,HistGB
0.19,15,14,HistGB,KNN
0.19,16,0,HistGB,RandomForest
0.19,16,1,HistGB,HistGB
0.19,16,2,HistGB,HistGB
0.19,16,3,HistGB,KNN
0.19,16,4,HistGB,HistGB
0.19,16,5,HistGB,RandomForest
0.19,16,6,HistGB,RandomForest
0.19,16,7,HistGB,HistGB
0.19,16,8,HistGB,KNN
0.19,16,9,HistGB,RandomForest
0.19,16,10,HistGB,KNN
0.19,16,11,HistGB,RandomForest
0.19,16,12,HistGB,HistGB
0.19,16,13,HistGB,HistGB
0.19,16,14,HistGB,HistGB
0.19,17,0,HistGB,RandomForest
0.19,17,1,HistGB,KNN
0.19,17,2,HistGB,HistGB
0.19,17,3,HistGB,KNN
0.19,17,4,HistGB,RandomForest
0.19,17,5,HistGB,HistGB
0.19,17,6,HistGB,HistGB
0.19,17,7,HistGB,HistGB
0.19,17,8,HistGB,HistGB
0.19,17,9,HistGB,HistGB
0.19,17,10,HistGB,HistGB
0.19,17,11,HistGB,HistGB
0.19,17,12,HistGB,RandomForest
0.19,17,13,HistGB,KNN
0.19,17,14,HistGB,HistGB
0.19,18,0,HistGB,HistGB
0.19,18,1,HistGB,RandomForest
0.19,18,2,HistGB,HistGB
0.19,18,3,HistGB,HistGB
0.19,18,4,HistGB,KNN
0.19,18,5,HistGB,HistGB
0.19,18,6,HistGB,KNN
0.19,18,7,HistGB,HistGB
0.19,18,8,HistGB,HistGB
0.19,18,9,HistGB,HistGB
0.19,18,10,HistGB,KNN
0.19,18,11,HistGB,RandomForest
0.19,18,12,HistGB,HistGB
0.19,18,13,HistGB,HistGB
0.19,18,14,HistGB,KNN
0.19,19,0,HistGB,HistGB
0.19,19,1,HistGB,HistGB
0.19,19,2,HistGB,HistGB
0.19,19,3,HistGB,HistGB
0.19,19,4,HistGB,KNN
0.19,19,5,HistGB,HistGB
0.19,19,6,HistGB,KNN
0.19,19,7,HistGB,HistGB
0.19,19,8,HistGB,HistGB
0.19,19,9,HistGB,HistGB
0.19,19,10,HistGB,HistGB
0.19,19,11,HistGB,KNN
0.19,19,12,HistGB,KNN
0.19,19,13,HistGB,KNN
0.19,19,14,HistGB,HistGB
0.19,20,0,HistGB,HistGB
0.19,20,1,HistGB,HistGB
0.19,20,2,HistGB,HistGB
0.19,20,3,HistGB,KNN
0.19,20,4,HistGB,HistGB
0.19,20,5,HistGB,KNN
0.19,20,6,HistGB,HistGB
0.19,20,7,HistGB,HistGB
0.19,20,8,HistGB,HistGB
0.19,20,9,HistGB,HistGB
0.19,20,10,HistGB,HistGB
0.19,20,11,HistGB,KNN
0.19,20,12,HistGB,HistGB
0.19,20,13,HistGB,RandomForest
0.19,20,14,HistGB,KNN
0.19,21,0,HistGB,HistGB
0.19,21,1,HistGB,HistGB
0.19,21,2,HistGB,HistGB
0.19,21,3,HistGB,KNN
0.19,21,4,HistGB,HistGB
0.19,21,5,HistGB,HistGB
0.19,21,6,HistGB,HistGB
0.19,21,7,HistGB,HistGB
0.19,21,8,HistGB,KNN
0.19,21,9,HistGB,HistGB
0.19,21,10,HistGB,KNN
0.19,21,11,HistGB,HistGB
0.19,21,12,HistGB,HistGB
0.19,21,13,HistGB,HistGB
0.19,21,14,HistGB,HistGB
0.19,22,0,HistGB,HistGB
0.19,22,1,HistGB,HistGB
0.19,22,2,HistGB,HistGB
0.19,22,3,HistGB,HistGB
0.19,22,4,HistGB,RandomForest
0.19,22,5,HistGB,RandomForest
0.19,22,6,HistGB,RandomForest
0.19,22,7,HistGB,HistGB
0.19,22,8,HistGB,HistGB
0.19,22,9,HistGB,HistGB
0.19,22,10,HistGB,HistGB
0.19,22,11,HistGB,HistGB
0.19,22,12,HistGB,HistGB
0.19,22,13,HistGB,RandomForest
0.19,22,14,HistGB,RandomForest
0.19,23,0,HistGB,RandomForest
0.19,23,1,HistGB,RandomForest
0.19,23,2,HistGB,KNN
0.19,23,3,HistGB,HistGB
0.19,23,4,HistGB,KNN
0.19,23,5,HistGB,HistGB
0.19,23,6,HistGB,HistGB
0.19,23,7,HistGB,HistGB
0.19,23,8,HistGB,HistGB
0.19,23,9,HistGB,RandomForest
0.19,23,10,HistGB,HistGB
0.19,23,11,HistGB,HistGB
0.19,23,12,HistGB,HistGB
0.19,23,13,HistGB,KNN
0.19,23,14,HistGB,HistGB
0.19,24,0,HistGB,HistGB
0.19,24,1,HistGB,HistGB
0.19,24,2,HistGB,HistGB
0.19,24,3,HistGB,HistGB
0.19,24,4,HistGB,HistGB
0.19,24,5,HistGB,HistGB
0.19,24,6,HistGB,HistGB
0.19,24,7,HistGB,HistGB
0.19,24,8,HistGB,KNN
0.19,24,9,HistGB,HistGB
0.19,24,10,HistGB,HistGB
0.19,24,11,HistGB,KNN
0.19,24,12,HistGB,KNN
0.19,24,13,HistGB,RandomForest
0.19,24,14,HistGB,RandomForest
0.195,0,0,HistGB,KNN
0.195,0,1,HistGB,HistGB
0.195,0,2,HistGB,HistGB
0.195,0,3,HistGB,RandomForest
0.195,0,4,HistGB,HistGB
0.195,0,5,HistGB,KNN
0.195,0,6,HistGB,KNN
0.195,0,7,HistGB,KNN
0.195,0,8,HistGB,HistGB
0.195,0,9,HistGB,RandomForest
0.195,0,10,HistGB,HistGB
0.195,0,11,HistGB,KNN
0.195,0,12,HistGB,HistGB
0.195,0,13,HistGB,HistGB
0.195,0,14,HistGB,KNN
0.195,1,0,HistGB,KNN
0.195,1,1,HistGB,KNN
0.195,1,2,HistGB,HistGB
0.195,1,3,HistGB,HistGB
0.195,1,4,HistGB,HistGB
0.195,1,5,HistGB,KNN
0.195,1,6,HistGB,HistGB
0.195,1,7,HistGB,KNN
0.195,1,8,HistGB,RandomForest
0.195,1,9,HistGB,HistGB
0.195,1,10,HistGB,HistGB
0.195,1,11,HistGB,HistGB
0.195,1,12,HistGB,RandomForest
0.195,1,13,HistGB,KNN
0.195,1,14,HistGB,HistGB
0.195,2,0,HistGB,KNN
0.195,2,1,HistGB,KNN
0.195,2,2,HistGB,HistGB
0.195,2,3,HistGB,RandomForest
0.195,2,4,HistGB,HistGB
0.195,2,5,HistGB,HistGB
0.195,2,6,HistGB,HistGB
0.195,2,7,HistGB,HistGB
0.195,2,8,HistGB,HistGB
0.195,2,9,HistGB,HistGB
0.195,2,10,HistGB,KNN
0.195,2,11,HistGB,HistGB
0.195,2,12,HistGB,HistGB
0.195,2,13,HistGB,KNN
0.195,2,14,HistGB,HistGB
0.195,3,0,HistGB,HistGB
0.195,3,1,HistGB,RandomForest
0.195,3,2,HistGB,HistGB
0.195,3,3,HistGB,KNN
0.195,3,4,HistGB,KNN
0.195,3,5,HistGB,HistGB
0.195,3,6,HistGB,HistGB
0.195,3,7,HistGB,HistGB
0.195,3,8,HistGB,KNN
0.195,3,9,HistGB,HistGB
0.195,3,10,HistGB,HistGB
0.195,3,11,HistGB,HistGB
0.195,3,12,HistGB,HistGB
0.195,3,13,HistGB,HistGB
0.195,3,14,HistGB,HistGB
0.195,4,0,HistGB,HistGB
0.195,4,1,HistGB,HistGB
0.195,4,2,HistGB,HistGB
0.195,4,3,HistGB,KNN
0.195,4,4,HistGB,HistGB
0.195,4,5,HistGB,HistGB
0.195,4,6,HistGB,KNN
0.195,4,7,HistGB,HistGB
0.195,4,8,HistGB,HistGB
0.195,4,9,HistGB,RandomForest
0.195,4,10,HistGB,KNN
0.195,4,11,HistGB,HistGB
0.195,4,12,HistGB,HistGB
0.195,4,13,HistGB,HistGB
0.195,4,14,HistGB,KNN
0.195,5,0,HistGB,RandomForest
0.195,5,1,HistGB,HistGB
0.195,5,2,HistGB,KNN
0.195,5,3,HistGB,RandomForest
0.195,5,4,HistGB,RandomForest
0.195,5,5,HistGB,HistGB
0.195,5,6,HistGB,HistGB
0.195,5,7,HistGB,HistGB
0.195,5,8,HistGB,RandomForest
0.195,5,9,HistGB,RandomForest
0.195,5,10,HistGB,KNN
0.195,5,11,HistGB,KNN
0.195,5,12,HistGB,RandomForest
0.195,5,13,HistGB,RandomForest
0.195,5,14,HistGB,KNN
0.195,6,0,HistGB,HistGB
0.195,6,1,HistGB,RandomForest
0.195,6,2,HistGB,HistGB
0.195,6,3,HistGB,RandomForest
0.195,6,4,HistGB,KNN
0.195,6,5,HistGB,RandomForest
0.195,6,6,HistGB,HistGB
0.195,6,7,HistGB,KNN
0.195,6,8,HistGB,HistGB
0.195,6,9,HistGB,HistGB
0.195,6,10,HistGB,HistGB
0.195,6,11,HistGB,HistGB
0.195,6,12,HistGB,KNN
0.195,6,13,HistGB,HistGB
0.195,6,14,HistGB,KNN
0.195,7,0,HistGB,KNN
0.195,7,1,HistGB,KNN
0.195,7,2,HistGB,KNN
0.195,7,3,HistGB,KNN
0.195,7,4,HistGB,RandomForest
